id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445612683525386253,1445612683525386253,2021-10-06 13:51:36 JST,2021-10-06,13:51:36,+0900,44313122,tv_deckhead,結局、中学を卒業できなかったカピバラ,,Gokou Kuyt（ゴコウ・カイト）が良い。チルい。,ja,[],[],[],0,0,0,[],[],https://twitter.com/TV_DECKHEAD/status/1445612683525386253,False,,0,,,,,,,,[],,,,
1445606537532096516,1445606537532096516,2021-10-06 13:27:11 JST,2021-10-06,13:27:11,+0900,1340709082898960384,vzm666,チルいハチ公🍾,,最近手術のお手伝いのバイトが増えてるから、毎回今日は怒られませんように……って手を合わせて生きてます…頑張れ私。頑張れ私。,ja,[],[],[],0,0,0,[],[],https://twitter.com/vzm666/status/1445606537532096516,False,,0,,,,,,,,[],,,,
1445599539960815622,1445599539960815622,2021-10-06 12:59:22 JST,2021-10-06,12:59:22,+0900,1427910559689629696,tianganglinai,りな,,なんかまた流れてんなぁｗｗｗｗｗチルい,ja,[],[],[],0,0,0,[],[],https://twitter.com/tianganglinai/status/1445599539960815622,False,,0,,,,,,,,[],,,,
1445596743303774225,1445596741101768708,2021-10-06 12:48:16 JST,2021-10-06,12:48:16,+0900,803428073278275584,digle_tokyo,DIGLE MUSIC｜音楽カルチャー情報,,本作は、お互いに愛し合うからこそ逃れられない不安や孤独感を描いた大人の恋愛ソング。ボーカル、小林斗夢のファルセットで優しく曲全体を包み込み、macicoらしいチルいメロディに甘酸っぱさが加わった必聴の楽曲となっている。  ▼macico「wonder」 配信URL  https://t.co/XpAieQV66g,ja,[],['https://macico.lnk.to/wonder'],[],0,0,0,[],[],https://twitter.com/digle_tokyo/status/1445596743303774225,False,,0,,,,,,,,[],,,,
1445592110112018441,1445592110112018441,2021-10-06 12:29:51 JST,2021-10-06,12:29:51,+0900,3240893426,nisii_hiyoko,Hiyoko Nisii/イシカワハルト(石川晴翔),,エモいがえもいわれぬ感情ならば、チルいは散る花の如き儚さってことですね,ja,[],[],[],0,0,0,[],[],https://twitter.com/nisii_hiyoko/status/1445592110112018441,False,,0,,,,,,,,[],,,,
1445589644767158278,1445589644767158278,2021-10-06 12:20:03 JST,2021-10-06,12:20:03,+0900,1364272309486321668,nm_tion77,おしょんさん,,えーどうしよ今日めっちゃチルい QOLが満ちてくのが分かる～～,ja,[],[],[],0,0,5,[],[],https://twitter.com/nm_tion77/status/1445589644767158278,False,,0,,,,,,,,[],,,,
1445558832487305218,1445558832487305218,2021-10-06 10:17:37 JST,2021-10-06,10:17:37,+0900,930639608060157952,it4eajvzce6tj7p,美月,,チルいがわからず思わずググってしまった,ja,[],[],[],0,0,0,[],[],https://twitter.com/It4eAjVZCe6Tj7p/status/1445558832487305218,False,,0,,,,,,,,[],,,,
1445557112487047169,1445557112487047169,2021-10-06 10:10:47 JST,2021-10-06,10:10:47,+0900,1360819870456184833,mizin_yasumi,みじんこ🥀,,｢エモい｣は長続きしてるからすごい。 ｢チルい｣は秒で消えた。,ja,[],[],[],0,0,8,[],[],https://twitter.com/mizin_yasumi/status/1445557112487047169,False,,0,,,,,,,,[],,,,
1445556043661021189,1445556043661021189,2021-10-06 10:06:32 JST,2021-10-06,10:06:32,+0900,172306064,utugixx,卯木,,"おは朝で「若者のトレンドは""チル""旅」って若者モデルにチルい写真の撮り方を聞いてたけど、料理だけ写す・人は映らず手だけ写す・空を写す なんかはオタクがやってる事だなあと思って見てた",ja,[],[],[],0,3,3,[],[],https://twitter.com/utugixx/status/1445556043661021189,False,,0,,,,,,,,[],,,,
1445550912571731968,1445521414656651268,2021-10-06 09:46:09 JST,2021-10-06,09:46:09,+0900,90596648,satomaruco,さとまるこ,,@snowcafe210 まったりとか、のんびりした様子を指すようです。（語源はChill Out） これからは「映え」よりも「チルい」写真がトレンド！とか何とか朝の番組で放送されておりました。（要はゆるい雰囲気の写真？） …なんというか、流行って大変。,ja,[],[],[],1,0,1,[],[],https://twitter.com/satomaruco/status/1445550912571731968,False,,0,,,,,,,,"[{'screen_name': 'snowcafe210', 'name': '❄❄Snow❄❄', 'id': '536425280'}]",,,,
1445537283931664385,1445537283931664385,2021-10-06 08:51:59 JST,2021-10-06,08:51:59,+0900,1199128126782988288,nezisaites,まっしゅ,,イントロにはじめてのチュウ感 チルい #BEFIRST #KickStart,ja,[],[],[],1,0,4,"['befirst', 'kickstart']",[],https://twitter.com/nezisaites/status/1445537283931664385,False,,0,,,,,,,,[],,,,
1445526236877361158,1445526236877361158,2021-10-06 08:08:06 JST,2021-10-06,08:08:06,+0900,217379040,komatsu69,☀️komacchi（コマッチ）👼,,"おはようございます☀  今どき、""映（ば）える""…は古くて ""チル""い…そうですね😅  チル…チル…みちる？  なんか潜在的に知ってるのは何故だろう🤔このせいかなぁ…  🕊RQ：いきものがかり／Blue Bird   #おはたく　#起きたら  https://t.co/VeUuLuex56",ja,[],[],['https://pbs.twimg.com/media/FA-KczPVgAgnX6N.jpg'],0,0,10,"['おはたく', '起きたら']",[],https://twitter.com/komatsu69/status/1445526236877361158,False,,1,https://pbs.twimg.com/media/FA-KczPVgAgnX6N.jpg,,,,,,,[],,,,
1445522557151580167,1445522557151580167,2021-10-06 07:53:28 JST,2021-10-06,07:53:28,+0900,763389481,brainmotors1108,バイカーズ(バタオ),"{'type': 'Point', 'coordinates': [34.6620261, 135.54813446]}",二度寝に失敗した生野区のギター🎸講師バタオは、チルい散歩に出掛けた！…🤣🤣🤣 場所: Shinimazato  https://t.co/zSNzaSU5nv,ja,[],['https://www.instagram.com/p/CUqhaVWBk-v/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/brainmotors1108/status/1445522557151580167,False,,0,,,,,,,,[],,,,
1445522345657917446,1445522345657917446,2021-10-06 07:52:38 JST,2021-10-06,07:52:38,+0900,1342309268402237440,shironasuchan,大本さん🍆,,関西ローカルの朝の番組でチルる旅ってやってて朝からこれがシュンスケが言うてたチルいなんやな…と… チルいという言葉を聞くたびチームBを思い出した水曜日の朝 KickStartが温かく響く水曜日の朝  https://t.co/hWOg6DUyBU,ja,[],[],['https://pbs.twimg.com/media/FA-G6aZVEAwJAPC.jpg'],0,0,0,[],[],https://twitter.com/shironasuchan/status/1445522345657917446,False,,1,https://pbs.twimg.com/media/FA-G6aZVEAwJAPC.jpg,,,,,,,[],,,,
1445521484189814797,1445521484189814797,2021-10-06 07:49:12 JST,2021-10-06,07:49:12,+0900,763389481,brainmotors1108,バイカーズ(バタオ),,オッサン独りのチルい徘徊は、まだまだ続く～😫😅😁  https://t.co/MdVbfL5Jnr,ja,[],[],['https://pbs.twimg.com/media/FA-GIH-VEAA4hfD.jpg'],0,0,5,[],[],https://twitter.com/brainmotors1108/status/1445521484189814797,False,,1,https://pbs.twimg.com/media/FA-GIH-VEAA4hfD.jpg,,,,,,,[],,,,
1445521414656651268,1445521414656651268,2021-10-06 07:48:56 JST,2021-10-06,07:48:56,+0900,90596648,satomaruco,さとまるこ,,「チルい」…また新たなことばが…,ja,[],[],[],1,0,1,[],[],https://twitter.com/satomaruco/status/1445521414656651268,False,,0,,,,,,,,[],,,,
1445521059751489540,1445521059751489540,2021-10-06 07:47:31 JST,2021-10-06,07:47:31,+0900,1017899942084468736,omhybwgexuuvena,じーちゃん,,チルいの判定むずない？,ja,[],[],[],0,0,0,[],[],https://twitter.com/OMHyBWgExUUveNA/status/1445521059751489540,False,,0,,,,,,,,[],,,,
1445518933675499524,1445265150420742149,2021-10-06 07:39:04 JST,2021-10-06,07:39:04,+0900,1397484350459895810,yuhane_muu,夢羽音 むう@VTuber準備中,,@Nammu_3 なにそれえも！！チルい！！,ja,[],[],[],1,0,0,[],[],https://twitter.com/yuhane_muu/status/1445518933675499524,False,,0,,,,,,,,"[{'screen_name': 'Nammu_3', 'name': 'なむ', 'id': '1202091124581683202'}]",,,,
1445515033790726162,1445515033790726162,2021-10-06 07:23:35 JST,2021-10-06,07:23:35,+0900,1378959370948468737,tripletchan,RoiPQ,,あまくてしゅわしゅわ　口の中に広がる 溶けたアイスがゆっくり混ざっていって 味が変わっていくのがチルい…ような不思議で素敵な曲,ja,[],[],[],1,0,2,[],[],https://twitter.com/tripletchan/status/1445515033790726162,False,https://twitter.com/callicoand/status/1445398254229803024,0,,,,,,,,[],,,,
1445512558329270273,1445512558329270273,2021-10-06 07:13:44 JST,2021-10-06,07:13:44,+0900,1229139983820148736,parutea__roni04,我名は、ぱるてぁ❕,,愛なんてない。パーカーでチルい夜を過ごしました🌈👀🧤  https://t.co/vEMVI5zWFo,ja,[],[],"['https://pbs.twimg.com/media/FA99_LtVcAc4y4B.jpg', 'https://pbs.twimg.com/media/FA99_LxUcAAtZCO.jpg', 'https://pbs.twimg.com/media/FA99_LvUUAEk2yh.jpg']",2,14,240,[],[],https://twitter.com/parutea__roni04/status/1445512558329270273,False,,1,https://pbs.twimg.com/media/FA99_LtVcAc4y4B.jpg,,,,,,,[],,,,
1445511887555231746,1445405794086838281,2021-10-06 07:11:04 JST,2021-10-06,07:11:04,+0900,1427262881544826889,befirstyuzumame,ゆずまめ💫,,@Kai_besty15 同じく！コレオ、フック🤣 あと、チルい（シュンスケがチームBで言ってたやつ🤣）笑 ちなみに、【箱推し】というワードも🤣❤️ じゃあKaiちゃん☺️❤️仲良くしてね🥺,ja,[],[],[],1,0,1,[],[],https://twitter.com/befirstyuzumame/status/1445511887555231746,False,,0,,,,,,,,"[{'screen_name': 'Kai_besty15', 'name': 'Kai _BESTY🧢🐧', 'id': '1439898500813115395'}]",,,,
1445500826605154311,1445500826605154311,2021-10-06 06:27:07 JST,2021-10-06,06:27:07,+0900,960038986713415680,hrc_ame,あめ,,チルい、と言えば一発で雰囲気わかってもらえるかな このちょっとくぐもった音おしゃれよな〜なんかリラックスできる #GOTOFUNK  #ENDRECHERI #FUNK   https://t.co/ciWqqjTdgb,ja,[],['https://open.spotify.com/track/0eCTtbBMkw44YZxX8VAPL7?si=xvVewnU8RNiLzHc7fV5agw&dl_branch=1'],[],0,0,2,"['gotofunk', 'endrecheri', 'funk']",[],https://twitter.com/hrc_ame/status/1445500826605154311,False,,0,,,,,,,,[],,,,
1445500316137365512,1445310148587634698,2021-10-06 06:25:06 JST,2021-10-06,06:25:06,+0900,394508079,gangandstar,中指君,,@tmremn 今の言葉に変換するとチルいな,ja,[],[],[],0,0,0,[],[],https://twitter.com/GangandStar/status/1445500316137365512,False,,0,,,,,,,,"[{'screen_name': 'tmremn', 'name': 'たむな', 'id': '494670313'}]",,,,
1445496152330178564,1445496152330178564,2021-10-06 06:08:33 JST,2021-10-06,06:08:33,+0900,1427976480282222603,piku_73_besty,ピク　✲✵BESTY ✵✲,,なんでこんなに私Kick Start好きなんかなーって今思ってて。私がずっと長年聴いてきた大好きな洋楽のチルいR&amp;Bだなって思ってきた。 BE:FIRSTのみんながこれまで触れてきて自然と身体に沁み込んでいる音楽が表現されてるのかなって。 でも唯一無二でものすごく気持ちいい曲。 #BEFIRST    #KickStart,ja,[],[],[],0,0,32,"['befirst', 'kickstart']",[],https://twitter.com/piku_73_besty/status/1445496152330178564,False,,0,,,,,,,,[],,,,
1445461218802556933,1445461218802556933,2021-10-06 03:49:44 JST,2021-10-06,03:49:44,+0900,847853894801645568,ejaculate_anger,Uta,,「エモい」が終わったと思ったら 「チルい」とかいうもっと意味分からん言葉が出てきてしまったな。,ja,[],[],[],1,2,8,[],[],https://twitter.com/ejaculate_anger/status/1445461218802556933,False,,0,,,,,,,,[],,,,
1445427409004548104,1445427409004548104,2021-10-06 01:35:23 JST,2021-10-06,01:35:23,+0900,3101323885,mura_sea,ムラ村隆一,,上田麗奈さんの新譜を拝聴していますが、凄すぎてひっくり返ってる。world's end girlfriendやmatryoshkaが好きなオタクは絶対聴いた方がいいし、future funkとかビリーアイリッシュ的なチルいポップスの要素もあり、とんでもない名盤ですよ  https://t.co/JWvneumqOB,ja,[],['https://music.apple.com/jp/album/nebula/1579813254'],[],0,2,26,[],[],https://twitter.com/MURA_SEA/status/1445427409004548104,False,,0,,,,,,,,[],,,,
1445426494822518784,1445426494822518784,2021-10-06 01:31:45 JST,2021-10-06,01:31:45,+0900,1224233544261591040,tk7000_0,はと🗝*̣̩⋆̩,,チルい初回でした(？) #イマ1,ja,[],[],[],0,0,0,['イマ1'],[],https://twitter.com/tk7000_0/status/1445426494822518784,False,,0,,,,,,,,[],,,,
1445426362278301696,1445426362278301696,2021-10-06 01:31:14 JST,2021-10-06,01:31:14,+0900,1065658488750100480,judy_220_,はるき、,,エモくてチルい初回でした笑 #イマ1,ja,[],[],[],0,0,1,['イマ1'],[],https://twitter.com/Judy_220_/status/1445426362278301696,False,,0,,,,,,,,[],,,,
1445425855228874759,1445425855228874759,2021-10-06 01:29:13 JST,2021-10-06,01:29:13,+0900,1027183426963529731,hirorock72,hiro rock,,エモくてチルい田辺さんさすが！ #イマ1,ja,[],[],[],0,0,0,['イマ1'],[],https://twitter.com/hirorock72/status/1445425855228874759,False,,0,,,,,,,,[],,,,
1445425638475591680,1445425638475591680,2021-10-06 01:28:21 JST,2021-10-06,01:28:21,+0900,1027183426963529731,hirorock72,hiro rock,,チルい使っていこうか・・・いや、チルい使っているおっさんは気持ち悪いか・・・ #イマ1,ja,[],[],[],0,0,0,['イマ1'],[],https://twitter.com/hirorock72/status/1445425638475591680,False,,0,,,,,,,,[],,,,
1445425402239803392,1445425402239803392,2021-10-06 01:27:25 JST,2021-10-06,01:27:25,+0900,745402296805130240,jdvw3klhiyrnr09,キュウベエ⊿⁴⁶,,チルい？聞いた事ねー   #イマドキッ,ja,[],[],[],0,0,0,['イマドキッ'],[],https://twitter.com/jdVW3KlhIYrnR09/status/1445425402239803392,False,,0,,,,,,,,[],,,,
1445425363291566084,1445425363291566084,2021-10-06 01:27:15 JST,2021-10-06,01:27:15,+0900,1160050153908101120,menta1_283,RN:TSUBASA(たまにRN:明太子は炙ったほうが美味しい),,チルい なんだー なんだよ、それ… #イマ1,ja,[],[],[],0,0,0,['イマ1'],[],https://twitter.com/menta1_283/status/1445425363291566084,False,,0,,,,,,,,[],,,,
1445425287357861889,1445425287357861889,2021-10-06 01:26:57 JST,2021-10-06,01:26:57,+0900,1232299060549181440,asyumayukyoko,あしゅりん(旧蒲田)(RN:匿名希望しない・近隣of女子大),,チルいあってた  #イマ1,ja,[],[],[],0,0,1,['イマ1'],[],https://twitter.com/asyumayukyoko/status/1445425287357861889,False,,0,,,,,,,,[],,,,
1445425238150299653,1445425238150299653,2021-10-06 01:26:46 JST,2021-10-06,01:26:46,+0900,1262427336177156096,malymo_rinne,まりも◢🇫🇮（RN：坂道の旅人／岬の先の貨物船）,,チルいとか全く聞いたことない… #イマドキッ #イマ1,ja,[],[],[],0,0,0,"['イマドキッ', 'イマ1']",[],https://twitter.com/malymo_rinne/status/1445425238150299653,False,,0,,,,,,,,[],,,,
1445424839657807875,1445424839657807875,2021-10-06 01:25:11 JST,2021-10-06,01:25:11,+0900,1027183426963529731,hirorock72,hiro rock,,チルい #イマ1,ja,[],[],[],0,0,0,['イマ1'],[],https://twitter.com/hirorock72/status/1445424839657807875,False,,0,,,,,,,,[],,,,
1445424018295644160,1445424018295644160,2021-10-06 01:21:55 JST,2021-10-06,01:21:55,+0900,1232299060549181440,asyumayukyoko,あしゅりん(旧蒲田)(RN:匿名希望しない・近隣of女子大),,チルいだっけ  #イマ1,ja,[],[],[],0,0,0,['イマ1'],[],https://twitter.com/asyumayukyoko/status/1445424018295644160,False,,0,,,,,,,,[],,,,
1445417699920650242,1445417699920650242,2021-10-06 00:56:48 JST,2021-10-06,00:56:48,+0900,1392483258630213634,eunwoo_a_a,🧸sa,,なんかチルいなムンビン…,ja,[],[],[],0,0,1,[],[],https://twitter.com/eunwoo_a_a/status/1445417699920650242,False,,0,,,,,,,,[],,,,
1445416372020781058,1445416372020781058,2021-10-06 00:51:32 JST,2021-10-06,00:51:32,+0900,1416328691160784897,sd_hhhara,ﾊﾗ,,チルいな〜,ja,[],[],[],0,0,2,[],[],https://twitter.com/sd_hhhara/status/1445416372020781058,False,,0,,,,,,,,[],,,,
1445415163696275459,1445415163696275459,2021-10-06 00:46:44 JST,2021-10-06,00:46:44,+0900,1217316856748376065,_sheliy,さいぜりあ,,この人本垢サブスク200万超えでサブ垢で音楽制作してるらしいけどまじでおすすめ全部チルい、assumptionsとかdown 4なんちゃらとか青いサムネのやつがかなり良い https://t.co/jixYe6YeSr,ja,[],['https://youtu.be/Qv3scVAwM1w'],[],0,0,0,[],[],https://twitter.com/_Sheliy/status/1445415163696275459,False,,0,,,,,,,,[],,,,
1445413867148890114,1445413867148890114,2021-10-06 00:41:35 JST,2021-10-06,00:41:35,+0900,1426062909226983428,shisoumeooba,ファスナー,,シュントのYOLOサイコー そうちんのチルいラップサイコー 雲を突き抜けるリュウリュウサイコー,ja,[],[],[],0,0,0,[],[],https://twitter.com/shisoumeooba/status/1445413867148890114,False,,0,,,,,,,,[],,,,
1445409971177287681,1445409971177287681,2021-10-06 00:26:06 JST,2021-10-06,00:26:06,+0900,1361596298965569540,eskrrp,❖❖❖❖❖,,AOの言葉詰め込むくせに綺麗に音に嵌め込むラップスタイル好きなんだけど、TOS featの幽々しき桜やFAKEの文通やGrimoireみたいな言葉数少なめのチルい曲もAOくんの歌声の綺麗さ堪能出来てめちゃくちゃ好きなんよなぁ！HIPHOP好きになった切っ掛けがメロディアスな曲だったっていうのもあるんだろうけど,ja,[],[],[],0,0,0,[],[],https://twitter.com/EskrrP/status/1445409971177287681,False,,0,,,,,,,,[],,,,
1445409214546026499,1445409214546026499,2021-10-06 00:23:05 JST,2021-10-06,00:23:05,+0900,1247491330164412416,mimoza_kt,ミモザ(kt)🐰,,シュントくんのラップ。これが「チルい」という感覚なんでしょうか。かっこ良すぎで鳥肌が立ちました。低音でダルい感じの色気を全開にしてくる感じ、最高です！しかも大サビで高音のメロディーを歌い上げるんですよ、万能感が凄すぎますよ。何なんですか、天才ですか！ #BEFIRST #KickStart,ja,[],[],[],0,0,0,"['befirst', 'kickstart']",[],https://twitter.com/mimoza_kt/status/1445409214546026499,False,,0,,,,,,,,[],,,,
1445407147307814914,1445407147307814914,2021-10-06 00:14:52 JST,2021-10-06,00:14:52,+0900,1403230098237493250,tu20s_,秋,,エモいとチルいの違いは何ですか？,ja,[],[],[],0,0,0,[],[],https://twitter.com/tu20s_/status/1445407147307814914,False,,0,,,,,,,,[],,,,
1445406024865927176,1445406024865927176,2021-10-06 00:10:25 JST,2021-10-06,00:10:25,+0900,1423998968409726981,thefirstmii,🦋🧢mii🐩＠BE:FIRST,,全シュント推しさん達生きてますか？？ 無理。好き好き。好き好き好き好き好き。 声も歌い方もどタイプ過ぎるんだけど？？ チルいラップはもう好きすぎるんだって。 え？？曲によってこんなに変えられるものなの？？ まじで天才オリジンだよ！ 私の永遠に不動の最推しだよ！！  #BEFIRST #KickStart,ja,[],[],[],2,0,24,"['befirst', 'kickstart']",[],https://twitter.com/ThefirstMii/status/1445406024865927176,False,,0,,,,,,,,[],,,,
1445403585622200324,1444969283050610688,2021-10-06 00:00:43 JST,2021-10-06,00:00:43,+0900,1375002221507616770,x_gun01,軍,,@xxxxxK_x ドラうぇも〜〜ん！ は、天才...まとめたら送る🥺👏🏼(鼻息荒め)  端的に言うと体操服の貸し借りネタ 明らかにちょっとぶかぶかの体操服(黑田くんの)を着る那由多くん...🤯 返ってきた体操服に那由多くんの温もり感じてちょっとチルい黑田くん...🤯,ja,[],[],[],0,0,0,[],[],https://twitter.com/x_gun01/status/1445403585622200324,False,,0,,,,,,,,"[{'screen_name': 'xxxxxK_x', 'name': '黑田', 'id': '1360788687471054852'}]",,,,
1445403357150158860,1444619438188236801,2021-10-05 23:59:49 JST,2021-10-05,23:59:49,+0900,1199761853066268672,tomutomupuriso,とむとむぷりん(信徒寄生中),,@sui_56_  男でも女でも顔面偏差値鬼高 オシャレやしチルい チルいしオシャレ,ja,[],[],[],2,0,1,[],[],https://twitter.com/tomutomupuriso/status/1445403357150158860,False,,0,,,,,,,,[],,,,
1445400728412069908,1445400728412069908,2021-10-05 23:49:22 JST,2021-10-05,23:49:22,+0900,863396241417228288,1932ft,つぼん🍏,,いいものが届いた(だいぶ前)のでチルい時間すごす  https://t.co/Ij4UOLTBl6,ja,[],[],['https://pbs.twimg.com/media/FA8YTAFWYBA2KzE.jpg'],0,0,1,[],[],https://twitter.com/1932FT/status/1445400728412069908,False,,1,https://pbs.twimg.com/media/FA8YTAFWYBA2KzE.jpg,,,,,,,[],,,,
1445398933379899395,1445312912084520962,2021-10-05 23:42:14 JST,2021-10-05,23:42:14,+0900,1413059512139800577,gavii3241171228,あやぞう@GAVii,,@0226megumi11 ﾌﾞﾊｯꉂꉂ(ᵔᗜᵔ*) チルい？！www,ja,[],[],[],0,0,1,[],[],https://twitter.com/GAVii3241171228/status/1445398933379899395,False,,0,,,,,,,,"[{'screen_name': '0226megumi11', 'name': 'おさめぐ♪🌈♪', 'id': '3164371010'}]",,,,
1445394749536575493,1445394749536575493,2021-10-05 23:25:37 JST,2021-10-05,23:25:37,+0900,2902761138,buk7ywexswojrku,HAMA,,チルいなぁ〜,ja,[],[],[],0,0,1,[],[],https://twitter.com/BuK7YwexsWOJrKu/status/1445394749536575493,False,https://twitter.com/ojc3000/status/1445324022909063171,0,,,,,,,,[],,,,
1445388338643574785,1445388338643574785,2021-10-05 23:00:08 JST,2021-10-05,23:00:08,+0900,1368120950361706502,fxxkintweets,にゃ,,酒飲みながらTwitter、、チルいwwwwww,ja,[],[],[],1,0,4,[],[],https://twitter.com/fxxkintweets/status/1445388338643574785,False,,0,,,,,,,,[],,,,
1445382873801007117,1445382873801007117,2021-10-05 22:38:25 JST,2021-10-05,22:38:25,+0900,137964835,dj_nekopon,猫ぽん🍶,,なんか録音良くてチルい曲ないかな….,ja,[],[],[],0,0,0,[],[],https://twitter.com/DJ_NekopoN/status/1445382873801007117,False,,0,,,,,,,,[],,,,
1445381507246399490,1445381507246399490,2021-10-05 22:32:59 JST,2021-10-05,22:32:59,+0900,1169212276710133761,panmei_cycl,パンメイ零式🐼,,ウチらが1番チルい場所にしような(^_-)✌️🏻,ja,[],[],[],2,0,30,[],[],https://twitter.com/PANMEI_CYCL/status/1445381507246399490,False,https://twitter.com/cyclonista_jp/status/1445377727154950149,0,,,,,,,,[],,,,
1445373744336150536,1445373744336150536,2021-10-05 22:02:09 JST,2021-10-05,22:02:09,+0900,1082979007988097024,krsn____,ろんさん,,ベランダがかなりチルい  https://t.co/SOiwjIoaKD,ja,[],[],['https://pbs.twimg.com/media/FA7_kqrUcAE8Yvy.jpg'],0,0,0,[],[],https://twitter.com/krsn____/status/1445373744336150536,False,,1,https://pbs.twimg.com/media/FA7_kqrUcAE8Yvy.jpg,,,,,,,[],,,,
1445372002684989446,1445244969917112320,2021-10-05 21:55:13 JST,2021-10-05,21:55:13,+0900,1342698007368646658,miyuking3773,佐藤美雪,,@__nagikuma nagiさーーーん😊🌈 チルいありがとうございます(´˘`＊)❤,ja,[],[],[],0,0,6,[],[],https://twitter.com/miyuking3773/status/1445372002684989446,False,,0,,,,,,,,"[{'screen_name': '__nagikuma', 'name': 'ꕤ nagi ꕤ', 'id': '1266630747781136385'}]",,,,
1445369741468520453,1445369741468520453,2021-10-05 21:46:14 JST,2021-10-05,21:46:14,+0900,1414564893236232202,momomo0066,🗿🥀🌹,,嫌いな言葉 エモい チルい,ja,[],[],[],0,0,3,[],[],https://twitter.com/momomo0066/status/1445369741468520453,False,,0,,,,,,,,[],,,,
1445368030402211843,1445368030402211843,2021-10-05 21:39:26 JST,2021-10-05,21:39:26,+0900,1324593265362919425,schwarzblack318,漆黒@体重超重め,,まいべすのんるーむ❤︎ 配信中!! ラジオ配信中、ラジオ配信は落ち着いた声で癒されます。 無自覚に話し面白くて可愛くてチルい子  https://t.co/dt1192Kk11,ja,[],['https://www.showroom-live.com/exoexo?r=a.ab03e343?t=1633437163'],[],0,0,0,[],[],https://twitter.com/SchwarzBlack318/status/1445368030402211843,False,,0,,,,,,,,[],,,,
1445365260257349632,1445365260257349632,2021-10-05 21:28:26 JST,2021-10-05,21:28:26,+0900,1340709082898960384,vzm666,チルいハチ公🍾,,先日はテスト前だったので「私頑張ってるえらい」と鼓舞しながら焼肉。今夜は「私頑張ってるえらい」「明日も頑張れ私」ということで鍋。毎日がチートデイだから痩せる隙を見失ってる。  https://t.co/boKcTRbHQm,ja,[],[],['https://pbs.twimg.com/media/FA74CcIVgAEVnZq.jpg'],0,0,3,[],[],https://twitter.com/vzm666/status/1445365260257349632,False,,1,https://pbs.twimg.com/media/FA74CcIVgAEVnZq.jpg,,,,,,,[],,,,
1445357593849856005,1445354626182643720,2021-10-05 20:57:58 JST,2021-10-05,20:57:58,+0900,144696837,inorin333,いのこ,,@inuryu 最高にチルいキャンプです!,ja,[],[],[],0,0,0,[],[],https://twitter.com/inorin333/status/1445357593849856005,False,,0,,,,,,,,"[{'screen_name': 'inuryu', 'name': 'いぬりゅう', 'id': '68633349'}]",,,,
1445357326458703881,1445357326458703881,2021-10-05 20:56:54 JST,2021-10-05,20:56:54,+0900,1245679518020325377,trm_t_t,ここあちゃん🧸🍯,,@soraciavntis   激チルい🤦🏼‍♀️✨✨✨,ja,[],[],[],0,0,0,[],[],https://twitter.com/trm_T_T/status/1445357326458703881,False,https://twitter.com/soraciavntis/status/1445347697494409223,0,,,,,,,,[],,,,
1445356746294190090,1445356746294190090,2021-10-05 20:54:36 JST,2021-10-05,20:54:36,+0900,804721157920276480,akijiro_da_ice,☆あきじろ★,,今日までだよキャンペーン＼(^_^)／ YouTubeをブン回そう✨ #GANMIについてこい #GANMI 個人的におさむさんチルいの好物です(笑) あと1000回ちょっとで20000回＼(^_^)／ 今日中に行けるかもよ？   https://t.co/yo9AS7qpE0,ja,[],['https://youtu.be/l4HwLTBBkvM'],[],1,0,1,"['ganmiについてこい', 'ganmi']",[],https://twitter.com/akijiro_da_ice/status/1445356746294190090,False,,0,,,,,,,,[],,,,
1445349635040563206,1445349635040563206,2021-10-05 20:26:20 JST,2021-10-05,20:26:20,+0900,1378145154507317249,9traqlhujlpsoxh,にしかた,,最近チルい系の歌聞くんだけど  世界の秘密/Vaundy 不可幸力/Vaundy  ハマってる😀 みんなも聞いてみて😀,ja,[],[],[],3,0,3,[],[],https://twitter.com/9tRAqLHUjlpSOXH/status/1445349635040563206,False,,0,,,,,,,,[],,,,
1445346039179853830,1445332274484965380,2021-10-05 20:12:03 JST,2021-10-05,20:12:03,+0900,1340709082898960384,vzm666,チルいハチ公🍾,,@kfc3636 んびぃぃぃぃぃぃ｡ﾟ(ﾟ＾ω＾ﾟ)ﾟ｡可愛いありがとううう！真っ先に新イベの姿を描いてくれるなんて！すこすこのすこだよう！🍌🍌🍌🍌,ja,[],[],[],0,0,1,[],[],https://twitter.com/vzm666/status/1445346039179853830,False,,0,,,,,,,,"[{'screen_name': 'kfc3636', 'name': 'レイト', 'id': '1403950562517782532'}]",,,,
1445343947014868994,1445343947014868994,2021-10-05 20:03:44 JST,2021-10-05,20:03:44,+0900,1344534039017918466,theo_wen,theo_wen(ﾃｵ),,今日ダイソー立ち寄ったらいい感じのチルいビートが流れだした途端に、アナウンスが流れだして卓上調味料をカゴから戻しました,ja,[],[],[],0,0,0,[],[],https://twitter.com/theo_wen/status/1445343947014868994,False,,0,,,,,,,,[],,,,
